# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	18-Mar-2024
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	2380
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.0
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
10.250	 -250.99	  2.822E-007	1.195E-003	    218.530
10.300	 -250.88	  2.856E-007	1.224E-003	    218.803
10.350	 -250.98	  2.825E-007	1.198E-003	    219.078
10.400	 -251.16	  2.767E-007	1.149E-003	    219.355
10.450	 -251.15	  2.770E-007	1.151E-003	    219.634
10.500	 -251.20	  2.753E-007	1.137E-003	    219.915
10.550	 -251.20	  2.755E-007	1.138E-003	    220.198
10.600	 -251.01	  2.816E-007	1.189E-003	    220.483
10.650	 -250.97	  2.829E-007	1.201E-003	    220.770
10.700	 -251.10	  2.786E-007	1.165E-003	    221.060
10.750	 -251.17	  2.765E-007	1.147E-003	    221.351
10.800	 -251.13	  2.776E-007	1.156E-003	    221.645
10.850	 -251.16	  2.767E-007	1.148E-003	    221.941
10.900	 -251.20	  2.755E-007	1.139E-003	    222.239
10.950	 -251.30	  2.723E-007	1.113E-003	    222.539
11.000	 -251.37	  2.701E-007	1.094E-003	    222.842
11.050	 -251.31	  2.719E-007	1.109E-003	    223.147
11.100	 -251.28	  2.729E-007	1.117E-003	    223.454
11.150	 -251.30	  2.723E-007	1.112E-003	    223.764
11.200	 -251.41	  2.687E-007	1.083E-003	    224.076
11.250	 -251.37	  2.702E-007	1.095E-003	    224.391
11.300	 -251.44	  2.679E-007	1.076E-003	    224.708
11.350	 -251.45	  2.675E-007	1.073E-003	    225.027
11.400	 -251.55	  2.645E-007	1.049E-003	    225.349
11.450	 -251.57	  2.638E-007	1.044E-003	    225.674
11.500	 -251.59	  2.634E-007	1.041E-003	    226.001
11.550	 -251.49	  2.665E-007	1.066E-003	    226.331
11.600	 -251.55	  2.646E-007	1.050E-003	    226.664
11.650	 -251.63	  2.620E-007	1.030E-003	    226.999
11.700	 -251.75	  2.586E-007	1.003E-003	    227.337
11.750	 -251.73	  2.590E-007	1.006E-003	    227.677
11.800	 -251.65	  2.614E-007	1.025E-003	    228.021
11.850	 -251.63	  2.622E-007	1.031E-003	    228.367
11.900	 -251.70	  2.600E-007	1.014E-003	    228.717
11.950	 -251.78	  2.576E-007	9.951E-004	    229.069
12.000	 -251.77	  2.580E-007	9.982E-004	    229.424
12.050	 -251.76	  2.583E-007	1.001E-003	    229.782
12.100	 -251.78	  2.577E-007	9.964E-004	    230.143
12.150	 -251.85	  2.555E-007	9.791E-004	    230.507
12.200	 -251.95	  2.525E-007	9.567E-004	    230.875
12.250	 -252.04	  2.499E-007	9.370E-004	    231.245
12.300	 -252.10	  2.483E-007	9.248E-004	    231.619
12.350	 -252.07	  2.491E-007	9.309E-004	    231.995
12.400	 -251.99	  2.514E-007	9.481E-004	    232.376
12.450	 -251.98	  2.518E-007	9.511E-004	    232.759
12.500	 -252.07	  2.491E-007	9.307E-004	    233.145
12.550	 -252.18	  2.461E-007	9.086E-004	    233.536
12.600	 -252.29	  2.430E-007	8.857E-004	    233.929
12.650	 -252.33	  2.417E-007	8.766E-004	    234.326
12.700	 -252.38	  2.405E-007	8.676E-004	    234.727
12.750	 -252.44	  2.387E-007	8.549E-004	    235.131
12.800	 -252.39	  2.403E-007	8.660E-004	    235.539
12.850	 -252.35	  2.414E-007	8.738E-004	    235.950
12.900	 -252.44	  2.387E-007	8.546E-004	    236.365
12.950	 -252.52	  2.365E-007	8.388E-004	    236.784
13.000	 -252.67	  2.325E-007	8.112E-004	    237.206
13.050	 -252.78	  2.296E-007	7.908E-004	    237.633
13.100	 -252.64	  2.333E-007	8.166E-004	    238.063
13.150	 -252.65	  2.331E-007	8.153E-004	    238.497
13.200	 -252.79	  2.295E-007	7.898E-004	    238.935
13.250	 -252.85	  2.277E-007	7.778E-004	    239.377
13.300	 -252.92	  2.259E-007	7.656E-004	    239.823
13.350	 -252.81	  2.287E-007	7.847E-004	    240.274
13.400	 -252.71	  2.314E-007	8.030E-004	    240.728
13.450	 -252.88	  2.270E-007	7.733E-004	    241.187
13.500	 -253.03	  2.230E-007	7.458E-004	    241.650
13.550	 -253.16	  2.199E-007	7.252E-004	    242.117
13.600	 -253.06	  2.224E-007	7.419E-004	    242.589
13.650	 -252.99	  2.241E-007	7.534E-004	    243.065
13.700	 -253.11	  2.210E-007	7.324E-004	    243.546
13.750	 -253.34	  2.153E-007	6.956E-004	    244.031
13.800	 -253.37	  2.146E-007	6.909E-004	    244.520
13.850	 -253.30	  2.163E-007	7.016E-004	    245.014
13.900	 -253.35	  2.150E-007	6.932E-004	    245.513
13.950	 -253.47	  2.121E-007	6.747E-004	    246.017
14.000	 -253.64	  2.080E-007	6.492E-004	    246.525
14.050	 -253.58	  2.095E-007	6.583E-004	    247.039
14.100	 -253.54	  2.105E-007	6.646E-004	    247.557
14.150	 -253.63	  2.081E-007	6.496E-004	    248.080
14.200	 -253.78	  2.046E-007	6.280E-004	    248.608
14.250	 -253.92	  2.013E-007	6.080E-004	    249.141
14.300	 -253.97	  2.001E-007	6.007E-004	    249.680
14.350	 -253.97	  2.003E-007	6.020E-004	    250.223
14.400	 -254.01	  1.994E-007	5.964E-004	    250.772
14.450	 -254.00	  1.994E-007	5.967E-004	    251.326
14.500	 -254.03	  1.988E-007	5.925E-004	    251.885
14.550	 -254.09	  1.975E-007	5.852E-004	    252.450
14.600	 -254.05	  1.985E-007	5.910E-004	    253.020
14.650	 -254.03	  1.988E-007	5.931E-004	    253.596
14.700	 -254.14	  1.964E-007	5.784E-004	    254.177
14.750	 -254.36	  1.915E-007	5.499E-004	    254.764
14.800	 -254.38	  1.910E-007	5.471E-004	    255.357
14.850	 -254.36	  1.915E-007	5.502E-004	    255.956
14.900	 -254.47	  1.891E-007	5.363E-004	    256.560
14.950	 -254.57	  1.868E-007	5.233E-004	    257.170
15.000	 -254.72	  1.837E-007	5.060E-004	    257.786
15.050	 -254.77	  1.825E-007	4.997E-004	    258.408
15.100	 -254.71	  1.838E-007	5.067E-004	    259.037
15.150	 -254.80	  1.820E-007	4.966E-004	    259.671
15.200	 -254.82	  1.816E-007	4.949E-004	    260.311
15.250	 -254.82	  1.816E-007	4.946E-004	    260.958
15.300	 -254.90	  1.799E-007	4.856E-004	    261.611
15.350	 -255.04	  1.770E-007	4.699E-004	    262.271
15.400	 -255.03	  1.771E-007	4.706E-004	    262.937
15.450	 -255.10	  1.757E-007	4.633E-004	    263.610
15.500	 -255.10	  1.758E-007	4.635E-004	    264.289
15.550	 -255.30	  1.718E-007	4.429E-004	    264.975
15.600	 -255.36	  1.705E-007	4.361E-004	    265.667
15.650	 -255.35	  1.709E-007	4.380E-004	    266.367
15.700	 -255.36	  1.706E-007	4.366E-004	    267.074
15.750	 -255.28	  1.721E-007	4.445E-004	    267.787
15.800	 -255.53	  1.672E-007	4.196E-004	    268.508
15.850	 -255.59	  1.662E-007	4.145E-004	    269.236
15.900	 -255.64	  1.652E-007	4.093E-004	    269.971
15.950	 -255.72	  1.637E-007	4.018E-004	    270.713
16.000	 -255.74	  1.633E-007	3.999E-004	    271.462
16.050	 -255.82	  1.618E-007	3.925E-004	    272.219
16.100	 -255.83	  1.617E-007	3.920E-004	    272.983
16.150	 -255.87	  1.610E-007	3.886E-004	    273.755
16.200	 -255.88	  1.606E-007	3.870E-004	    274.534
16.250	 -256.03	  1.579E-007	3.742E-004	    275.321
16.300	 -256.13	  1.561E-007	3.654E-004	    276.116
16.350	 -256.13	  1.561E-007	3.656E-004	    276.918
16.400	 -256.22	  1.545E-007	3.580E-004	    277.729
16.450	 -256.23	  1.543E-007	3.570E-004	    278.547
16.500	 -256.29	  1.532E-007	3.522E-004	    279.373
16.550	 -256.40	  1.514E-007	3.436E-004	    280.208
16.600	 -256.42	  1.509E-007	3.418E-004	    281.051
16.650	 -256.66	  1.469E-007	3.236E-004	    281.901
16.700	 -256.90	  1.429E-007	3.062E-004	    282.761
16.750	 -256.87	  1.434E-007	3.085E-004	    283.628
16.800	 -256.79	  1.448E-007	3.144E-004	    284.504
